Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer Segment,Department Name,Market,Order City,Order Country,order date (DateOrders),Order Id,Order Item Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
CASH,0,0,40.13,114.39,Shipping on time,0,Men's Footwear,Consumer,Apparel,Pacific Asia,Saudi Arabia,Saudi Arabia,7/27/2017 14:53,4685,9578,15.6,0.12,129.99,1,129.99,114.39,40.13,West Asia,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,7/27/2017 14:53,Same Day
CASH,0,0,81.23,272.98,Shipping on time,0,Camping & Hiking,Consumer,Fan Shop,Pacific Asia,Saudi Arabia,Saudi Arabia,7/27/2017 14:53,4685,9579,27.0,0.09,299.98,1,299.98,272.98,81.23,West Asia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,7/27/2017 14:53,Same Day
CASH,0,0,10.68,52.79,Shipping on time,0,Cleats,Consumer,Apparel,Pacific Asia,Saudi Arabia,Saudi Arabia,7/27/2017 14:53,4685,9580,7.2,0.12,59.99,1,59.99,52.79,10.68,West Asia,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,7/27/2017 14:53,Same Day
CASH,0,0,25.42,62.98,Shipping on time,0,Accessories,,Outdoors,Pacific Asia,Saudi Arabia,Saudi Arabia,7/27/2017 14:53,4685,9581,7.0,0.1,34.99,2,69.98,62.98,25.42,West Asia,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,7/27/2017 14:53,Same Day
DEBIT,4,4,87.08,227.41,Shipping on time,0,Indoor/Outdoor Games,Consumer,Fan Shop,USCA,United States,United States,12/31/2017 13:58,4686,9582,22.49,0.09,49.98,5,249.9,227.41,87.08,US Center,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,1/4/2018 13:58,Standard Class
CASH,4,4,9.33,53.99,Shipping on time,0,Cleats,Home Office,Apparel,LATAM,Colombia,Colombia,12/21/2016 3:48,4687,9583,6.0,0.1,59.99,1,59.99,53.99,9.33,South America,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,12/25/2016 3:48,Standard Class
DEBIT,6,4,34.8,1230.0,Late delivery,1,Computers,Corporate,Technology,Europe,Portugal,Portugal,10/6/2015 11:58,4688,9584,270.0,0.18,1500.0,1,1500.0,1230.0,34.8,Southern Europe,PENDING,Dell Laptop,1500.0,10/12/2015 11:58,Standard Class
DEBIT,6,4,67.85,327.97,Late delivery,1,Cardio Equipment,Corporate,Footwear,Europe,Portugal,Portugal,10/6/2015 11:58,4688,9585,71.99,0.18,99.99,4,399.96,327.97,67.85,Southern Europe,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,10/12/2015 11:58,Standard Class
CASH,2,4,20.64,118.29,Advance shipping,0,Men's Footwear,Home Office,Apparel,Europe,Russia,Russia,12/30/2016 19:54,4689,9586,11.7,0.09,129.99,1,129.99,118.29,20.64,Eastern Europe,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,1/1/2017 19:54,Standard Class
CASH,2,4,-13.9,169.99,Advance shipping,0,Water Sports,Home Office,Fan Shop,Europe,Russia,Russia,12/30/2016 19:54,4689,9587,30.0,0.15,199.99,1,199.99,169.99,-13.9,Eastern Europe,COMPLETE,Pelican Sunstream 100 Kayak,199.99,1/1/2017 19:54,Standard Class
PAYMENT,2,4,-4.22,46.98,Advance shipping,0,Indoor/Outdoor Games,Corporate,Fan Shop,LATAM,Guatemala,Guatemala,4/8/2016 8:09,4690,9588,3.0,0.06,49.98,1,49.98,46.98,-4.22,Central America,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,4/10/2016 8:09,Standard Class
DEBIT,2,4,53.15,199.98,Advance shipping,0,Cardio Equipment,Consumer,Footwear,USCA,United States,United States,5/17/2017 17:08,4691,9589,0.0,0.0,99.99,2,199.98,199.98,53.15,US Center,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,5/19/2017 17:08,Standard Class
TRANSFER,6,4,26.58,120.0,Late delivery,1,Men's Clothing,Consumer,Apparel,Pacific Asia,India,India,11/11/2015 18:41,4692,9590,0.0,0.0,30.0,4,120.0,120.0,26.58,South Asia,ON_HOLD,Columbia Men's PFG Anchor Tough T-Shirt,30.0,11/17/2015 18:41,Standard Class
PAYMENT,3,4,-50.8,124.5,Advance shipping,0,Women's Apparel,Consumer,Golf,Europe,Ukraine,Ukraine,6/26/2017 9:44,4693,9591,25.5,0.17,50.0,3,150.0,124.5,-50.8,Eastern Europe,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,6/29/2017 9:44,Standard Class
PAYMENT,3,4,154.0,307.99,Advance shipping,0,Electronics,Consumer,Outdoors,Europe,Ukraine,Ukraine,6/26/2017 9:44,4693,9592,42.0,0.12,349.99,1,349.99,307.99,154.0,Eastern Europe,CLOSED,Garmin Forerunner 910XT GPS Watch,349.99,6/29/2017 9:44,Standard Class
PAYMENT,3,4,26.01,98.99,Advance shipping,0,Cardio Equipment,Consumer,Footwear,Europe,Ukraine,Ukraine,6/26/2017 9:44,4693,9593,1.0,0.01,99.99,1,99.99,98.99,26.01,Eastern Europe,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,6/29/2017 9:44,Standard Class
PAYMENT,3,4,23.14,122.19,Advance shipping,0,Men's Footwear,Consumer,Apparel,Europe,Ukraine,Ukraine,6/26/2017 9:44,4693,9594,7.8,0.06,129.99,1,129.99,122.19,23.14,Eastern Europe,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,6/29/2017 9:44,Standard Class
TRANSFER,1,0,17.94,49.5,Late delivery,1,Women's Apparel,Consumer,Golf,LATAM,Argentina,Argentina,6/17/2015 7:22,4694,9595,0.5,0.01,50.0,1,50.0,49.5,17.94,South America,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,6/18/2015 7:22,Same Day
TRANSFER,2,1,-20.65,109.18,Late delivery,1,Cleats,Corporate,Apparel,Pacific Asia,Saudi Arabia,Saudi Arabia,12/23/2017 17:18,4695,9596,10.8,0.09,59.99,2,119.98,109.18,-20.65,West Asia,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,12/25/2017 17:18,First Class
TRANSFER,2,1,81.76,191.98,Late delivery,1,Cardio Equipment,Corporate,Footwear,Pacific Asia,Saudi Arabia,Saudi Arabia,12/23/2017 17:18,4695,9597,8.0,0.04,99.99,2,199.98,191.98,81.76,West Asia,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,12/25/2017 17:18,First Class
CASH,2,4,-13.32,351.98,Advance shipping,0,Fishing,Consumer,Fan Shop,Africa,Kenya,Kenya,10/14/2017 13:38,4696,9598,48.0,0.12,399.98,1,399.98,351.98,-13.32,East Africa,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,10/16/2017 13:38,Standard Class
DEBIT,6,2,36.0,90.99,Late delivery,1,Cardio Equipment,Consumer,Footwear,LATAM,Mexico,Mexico,10/9/2016 20:47,4697,9599,9.0,0.09,99.99,1,99.99,90.99,36.0,Central America,COMPLETE,Nike Men's Free 5.0+ Running Shoe,99.99,10/15/2016 20:47,Second Class
DEBIT,6,2,27.05,125.96,Late delivery,1,Accessories,Consumer,Outdoors,LATAM,Mexico,Mexico,10/9/2016 20:47,4697,9600,14.0,0.1,34.99,4,139.96,125.96,27.05,Central America,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,10/15/2016 20:47,Second Class
DEBIT,2,1,-27.5,195.98,Late delivery,1,Cardio Equipment,Consumer,Footwear,Europe,Spain,Spain,9/7/2015 22:54,4698,9601,4.0,0.02,99.99,2,199.98,195.98,-27.5,Southern Europe,ON_HOLD,Nike Men's Free 5.0+ Running Shoe,99.99,9/9/2015 22:54,First Class
DEBIT,2,1,-13.52,67.98,Late delivery,1,Girls' Apparel,Consumer,Apparel,Europe,Spain,Spain,9/7/2015 22:54,4698,9602,12.0,0.15,39.99,2,79.98,67.98,-13.52,Southern Europe,ON_HOLD,Under Armour Girls' Toddler Spine Surge Runni,39.99,9/9/2015 22:54,First Class
DEBIT,2,1,158.67,335.99,Late delivery,1,Electronics,Consumer,Outdoors,Europe,Spain,Spain,9/7/2015 22:54,4698,9603,14.0,0.04,349.99,1,349.99,335.99,158.67,Southern Europe,ON_HOLD,Garmin Forerunner 910XT GPS Watch,349.99,9/9/2015 22:54,First Class
DEBIT,2,1,4.88,25.47,Late delivery,1,Golf Shoes,Consumer,Golf,Europe,Spain,Spain,9/7/2015 22:54,4698,9604,4.5,0.15,9.99,3,29.97,25.47,4.88,Southern Europe,ON_HOLD,Clicgear 8.0 Shoe Brush,9.99,9/9/2015 22:54,First Class
DEBIT,1,0,103.52,318.49,Late delivery,1,Electronics,Corporate,Outdoors,Europe,Sweden,Sweden,12/3/2016 22:15,4699,9605,31.5,0.09,349.99,1,349.99,318.49,103.52,Northern Europe,COMPLETE,Garmin Forerunner 910XT GPS Watch,349.99,12/4/2016 22:15,Same Day
DEBIT,1,0,68.0,135.99,Late delivery,1,Soccer,Corporate,Fan Shop,Europe,Sweden,Sweden,12/3/2016 22:15,4699,9606,24.0,0.15,159.99,1,159.99,135.99,68.0,Northern Europe,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,12/4/2016 22:15,Same Day
TRANSFER,2,2,-3.74,250.0,Shipping on time,0,Women's Apparel,Home Office,Golf,Pacific Asia,Pakistan,Pakistan,3/29/2015 19:26,4700,9607,0.0,0.0,50.0,5,250.0,250.0,-3.74,South Asia,PENDING,Nike Men's Dri-FIT Victory Golf Polo,50.0,3/31/2015 19:26,Second Class
TRANSFER,2,2,19.2,38.39,Shipping on time,0,Girls' Apparel,Home Office,Apparel,Pacific Asia,Pakistan,Pakistan,3/29/2015 19:26,4700,9608,1.6,0.04,39.99,1,39.99,38.39,19.2,South Asia,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,3/31/2015 19:26,Second Class
TRANSFER,2,2,3.87,46.98,Shipping on time,0,Indoor/Outdoor Games,Home Office,Fan Shop,Pacific Asia,Pakistan,Pakistan,3/29/2015 19:26,4700,9609,3.0,0.06,49.98,1,49.98,46.98,3.87,South Asia,PENDING,O'Brien Men's Neoprene Life Vest,49.98,3/31/2015 19:26,Second Class
DEBIT,6,4,10.14,37.59,Late delivery,1,Girls' Apparel,Corporate,Apparel,LATAM,Honduras,Honduras,1/22/2016 10:45,4701,9610,2.4,0.06,39.99,1,39.99,37.59,10.14,Central America,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,1/28/2016 10:45,Standard Class
DEBIT,6,4,75.19,150.39,Late delivery,1,Soccer,Corporate,Fan Shop,LATAM,Honduras,Honduras,1/22/2016 10:45,4701,9611,9.6,0.06,159.99,1,159.99,150.39,75.19,Central America,PENDING_PAYMENT,adidas Brazuca 2014 Official Match Ball,159.99,1/28/2016 10:45,Standard Class
DEBIT,6,4,25.28,375.96,Late delivery,1,Cardio Equipment,Corporate,Footwear,LATAM,Honduras,Honduras,1/22/2016 10:45,4701,9612,24.0,0.06,99.99,4,399.96,375.96,25.28,Central America,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,1/28/2016 10:45,Standard Class
DEBIT,2,1,-2.14,30.79,Late delivery,1,Accessories,Consumer,Outdoors,USCA,United States,United States,12/26/2017 9:01,4702,9613,4.2,0.12,34.99,1,34.99,30.79,-2.14,East of USA,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,12/28/2017 9:01,First Class
PAYMENT,4,4,-8.3,97.99,Shipping on time,0,Cardio Equipment,Home Office,Footwear,USCA,Canada,Canada,10/5/2015 21:42,4703,9614,2.0,0.02,99.99,1,99.99,97.99,-8.3,Canada,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,10/9/2015 21:42,Standard Class
PAYMENT,5,2,-42.72,254.96,Late delivery,1,Cleats,Consumer,Apparel,Pacific Asia,China,China,3/30/2017 8:03,4704,9615,44.99,0.15,59.99,5,299.95,254.96,-42.72,Eastern Asia,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,4/4/2017 8:03,Second Class
PAYMENT,4,4,72.23,489.99,Shipping on time,0,Accessories,Consumer,Outdoors,Pacific Asia,Australia,Australia,10/26/2016 15:35,4705,9616,10.0,0.02,499.99,1,499.99,489.99,72.23,Oceania,COMPLETE,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,10/30/2016 15:35,Standard Class
PAYMENT,4,4,-8.87,26.4,Shipping on time,0,Men's Clothing,Consumer,Apparel,Pacific Asia,Australia,Australia,10/26/2016 15:35,4705,9617,3.6,0.12,30.0,1,30.0,26.4,-8.87,Oceania,COMPLETE,Columbia Men's PFG Anchor Tough T-Shirt,30.0,10/30/2016 15:35,Standard Class
PAYMENT,4,4,4.29,49.0,Shipping on time,0,Women's Apparel,Consumer,Golf,Pacific Asia,Australia,Australia,10/26/2016 15:35,4705,9618,1.0,0.02,50.0,1,50.0,49.0,4.29,Oceania,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/30/2016 15:35,Standard Class
PAYMENT,4,4,-8.21,40.98,Shipping on time,0,Indoor/Outdoor Games,Consumer,Fan Shop,Pacific Asia,Australia,Australia,10/26/2016 15:35,4705,9619,9.0,0.18,49.98,1,49.98,40.98,-8.21,Oceania,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,10/30/2016 15:35,Standard Class
DEBIT,2,1,-25.71,132.77,Late delivery,1,Girls' Apparel,Corporate,Apparel,Pacific Asia,Indonesia,Indonesia,7/30/2016 3:13,4706,9620,27.19,0.17,39.99,4,159.96,132.77,-25.71,Southeast Asia,PAYMENT_REVIEW,Under Armour Girls' Toddler Spine Surge Runni,39.99,8/1/2016 3:13,First Class
DEBIT,2,1,55.34,165.99,Late delivery,1,Water Sports,Corporate,Fan Shop,Pacific Asia,Indonesia,Indonesia,7/30/2016 3:13,4706,9621,34.0,0.17,199.99,1,199.99,165.99,55.34,Southeast Asia,PAYMENT_REVIEW,Pelican Sunstream 100 Kayak,199.99,8/1/2016 3:13,First Class
TRANSFER,6,2,97.86,224.99,Late delivery,1,Camping & Hiking,Home Office,Outdoors,Pacific Asia,Bangladesh,Bangladesh,4/11/2017 7:28,4707,9622,25.0,0.1,249.99,1,249.99,224.99,97.86,South Asia,PROCESSING,Coleman 8-Person Instant Tent,249.99,4/17/2017 7:28,Second Class
TRANSFER,6,4,-140.28,399.98,Late delivery,1,Fishing,Consumer,Fan Shop,Europe,Italy,Italy,8/27/2015 6:07,4708,9623,0.0,0.0,399.98,1,399.98,399.98,-140.28,Southern Europe,CLOSED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,9/2/2015 6:07,Standard Class
PAYMENT,3,4,15.07,78.73,Advance shipping,0,Accessories,Consumer,Outdoors,Pacific Asia,Australia,Australia,9/20/2016 14:00,4709,9624,26.24,0.25,34.99,3,104.97,78.73,15.07,Oceania,PENDING,Under Armour Hustle Storm Medium Duffle Bag,34.99,9/23/2016 14:00,Standard Class
PAYMENT,3,4,7.58,24.0,Advance shipping,0,Men's Clothing,Consumer,Apparel,Pacific Asia,Australia,Australia,9/20/2016 14:00,4709,9625,6.0,0.2,30.0,1,30.0,24.0,7.58,Oceania,PENDING,Columbia Men's PFG Anchor Tough T-Shirt,30.0,9/23/2016 14:00,Standard Class
DEBIT,3,4,-15.89,97.49,Advance shipping,0,Men's Footwear,Home Office,Apparel,USCA,United States,United States,5/13/2016 1:39,4710,9626,32.5,0.25,129.99,1,129.99,97.49,-15.89,South of USA,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,5/16/2016 1:39,Standard Class
DEBIT,3,4,-3.44,392.0,Advance shipping,0,Golf Apparel,Home Office,Golf,USCA,United States,United States,5/13/2016 1:39,4710,9627,8.0,0.02,80.0,5,400.0,392.0,-3.44,South of USA,PENDING_PAYMENT,LIJA Women's Button Golf Dress,80.0,5/16/2016 1:39,Standard Class
DEBIT,3,4,5.02,351.96,Advance shipping,0,Cardio Equipment,Home Office,Footwear,USCA,United States,United States,5/13/2016 1:39,4710,9628,48.0,0.12,99.99,4,399.96,351.96,5.02,South of USA,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,5/16/2016 1:39,Standard Class
DEBIT,3,4,2.59,118.78,Advance shipping,0,Cleats,Home Office,Apparel,USCA,United States,United States,5/13/2016 1:39,4710,9629,1.2,0.01,59.99,2,119.98,118.78,2.59,South of USA,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,5/16/2016 1:39,Standard Class
DEBIT,4,4,10.24,45.48,Shipping on time,0,Indoor/Outdoor Games,Corporate,Fan Shop,Pacific Asia,Saudi Arabia,Saudi Arabia,3/11/2017 1:01,4711,9630,4.5,0.09,49.98,1,49.98,45.48,10.24,West Asia,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,3/15/2017 1:01,Standard Class
DEBIT,4,4,7.57,199.99,Shipping on time,0,Water Sports,Corporate,Fan Shop,Pacific Asia,Saudi Arabia,Saudi Arabia,3/11/2017 1:01,4711,9631,0.0,0.0,199.99,1,199.99,199.99,7.57,West Asia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,3/15/2017 1:01,Standard Class
DEBIT,2,1,5.1,47.0,Late delivery,1,Women's Apparel,Corporate,Golf,LATAM,Haiti,Haiti,4/18/2015 1:51,4712,9632,3.0,0.06,50.0,1,50.0,47.0,5.1,Caribbean,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,4/20/2015 1:51,First Class
DEBIT,5,4,-6.36,18.74,Late delivery,1,Golf Gloves,Consumer,Golf,Europe,United Kingdom,United Kingdom,12/16/2016 15:04,4713,9633,6.25,0.25,24.99,1,24.99,18.74,-6.36,Northern Europe,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,12/21/2016 15:04,Standard Class
DEBIT,5,4,-1.61,45.11,Late delivery,1,Golf Balls,Consumer,Golf,Europe,United Kingdom,United Kingdom,12/16/2016 15:04,4713,9634,2.88,0.06,47.99,1,47.99,45.11,-1.61,Northern Europe,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,12/21/2016 15:04,Standard Class
PAYMENT,2,1,22.79,139.96,Late delivery,1,Accessories,Home Office,Outdoors,Europe,France,France,8/12/2017 16:05,4714,9635,0.0,0.0,34.99,4,139.96,139.96,22.79,Western Europe,CLOSED,Under Armour Hustle Storm Medium Duffle Bag,34.99,8/14/2017 16:05,First Class
PAYMENT,2,1,119.3,575.99,Late delivery,1,Fitness Accessories,Home Office,Fitness,Europe,France,France,8/12/2017 16:05,4714,9636,24.0,0.04,599.99,1,599.99,575.99,119.3,Western Europe,CLOSED,Bowflex SelectTech 1090 Dumbbells,599.99,8/14/2017 16:05,First Class
PAYMENT,2,1,10.67,50.0,Late delivery,1,Women's Apparel,Home Office,Golf,Europe,France,France,8/12/2017 16:05,4714,9637,0.0,0.0,50.0,1,50.0,50.0,10.67,Western Europe,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,8/14/2017 16:05,First Class
PAYMENT,2,1,5.89,56.99,Late delivery,1,Cleats,Home Office,Apparel,Europe,France,France,8/12/2017 16:05,4714,9638,3.0,0.05,59.99,1,59.99,56.99,5.89,Western Europe,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,8/14/2017 16:05,First Class
PAYMENT,2,4,-1.66,23.99,Advance shipping,0,Golf Gloves,Corporate,Golf,Pacific Asia,Iran,Iran,10/30/2017 18:12,4715,9639,1.0,0.04,24.99,1,24.99,23.99,-1.66,West Asia,PROCESSING,Team Golf Pittsburgh Steelers Putter Grip,24.99,11/1/2017 18:12,Standard Class
TRANSFER,2,2,73.12,359.98,Shipping on time,0,Fishing,Consumer,Fan Shop,Pacific Asia,Philippines,Philippines,10/12/2015 14:00,4716,9640,40.0,0.1,399.98,1,399.98,359.98,73.12,Southeast Asia,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,10/14/2015 14:00,Second Class
PAYMENT,6,4,4.19,34.99,Late delivery,1,Accessories,Consumer,Outdoors,Pacific Asia,Australia,Australia,9/26/2015 5:36,4717,9641,0.0,0.0,34.99,1,34.99,34.99,4.19,Oceania,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,10/2/2015 5:36,Standard Class
PAYMENT,6,4,6.01,41.48,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,Pacific Asia,Australia,Australia,9/26/2015 5:36,4717,9642,8.5,0.17,49.98,1,49.98,41.48,6.01,Oceania,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,10/2/2015 5:36,Standard Class
DEBIT,7,4,58.99,122.19,Late delivery,1,Men's Footwear,Corporate,Apparel,LATAM,Guatemala,Guatemala,10/5/2017 16:08,4718,9643,7.8,0.06,129.99,1,129.99,122.19,58.99,Central America,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,10/12/2017 16:08,Standard Class
DEBIT,7,4,195.99,391.98,Late delivery,1,Fishing,Corporate,Fan Shop,LATAM,Guatemala,Guatemala,10/5/2017 16:08,4718,9644,8.0,0.02,399.98,1,399.98,391.98,195.99,Central America,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,10/12/2017 16:08,Standard Class
DEBIT,7,4,45.0,90.0,Late delivery,1,Men's Clothing,Corporate,Apparel,LATAM,Guatemala,Guatemala,10/5/2017 16:08,4718,9645,0.0,0.0,30.0,3,90.0,90.0,45.0,Central America,PROCESSING,Columbia Men's PFG Anchor Tough T-Shirt,30.0,10/12/2017 16:08,Standard Class
DEBIT,3,2,11.95,49.98,Late delivery,1,Golf Gloves,Home Office,Golf,Europe,Spain,Spain,7/9/2016 9:31,4719,9646,0.0,0.0,24.99,2,49.98,49.98,11.95,Southern Europe,PENDING,Team Golf Pittsburgh Steelers Putter Grip,24.99,7/12/2016 9:31,Second Class
DEBIT,3,2,-3.08,35.19,Late delivery,1,Girls' Apparel,Home Office,Apparel,Europe,Spain,Spain,7/9/2016 9:31,4719,9647,4.8,0.12,39.99,1,39.99,35.19,-3.08,Southern Europe,PENDING,Under Armour Girls' Toddler Spine Surge Runni,39.99,7/12/2016 9:31,Second Class
DEBIT,3,2,104.07,293.95,Late delivery,1,Cleats,Home Office,Apparel,Europe,Spain,Spain,7/9/2016 9:31,4719,9648,6.0,0.02,59.99,5,299.95,293.95,104.07,Southern Europe,PENDING,Perfect Fitness Perfect Rip Deck,59.99,7/12/2016 9:31,Second Class
DEBIT,3,2,-35.24,151.99,Late delivery,1,Soccer,Home Office,Fan Shop,Europe,Spain,Spain,7/9/2016 9:31,4719,9649,8.0,0.05,159.99,1,159.99,151.99,-35.24,Southern Europe,PENDING,adidas Brazuca 2014 Official Match Ball,159.99,7/12/2016 9:31,Second Class
DEBIT,3,2,9.09,49.98,Late delivery,1,Indoor/Outdoor Games,Home Office,Fan Shop,Europe,Spain,Spain,7/9/2016 9:31,4719,9650,0.0,0.0,49.98,1,49.98,49.98,9.09,Southern Europe,PENDING,O'Brien Men's Neoprene Life Vest,49.98,7/12/2016 9:31,Second Class
DEBIT,6,4,6.58,19.19,Late delivery,1,Golf Gloves,Consumer,Golf,Europe,Ireland,Ireland,11/19/2016 5:37,4720,9651,0.8,0.04,19.99,1,19.99,19.19,6.58,Northern Europe,COMPLETE,Glove It Women's Imperial Golf Glove,19.99,11/25/2016 5:37,Standard Class
TRANSFER,4,4,35.68,137.16,Shipping on time,0,Accessories,Consumer,Outdoors,LATAM,Honduras,Honduras,6/19/2016 17:53,4721,9652,2.8,0.02,34.99,4,139.96,137.16,35.68,Central America,CLOSED,Under Armour Hustle Storm Medium Duffle Bag,34.99,6/23/2016 17:53,Standard Class
TRANSFER,4,4,47.93,199.17,Shipping on time,0,Cleats,Consumer,Apparel,LATAM,Honduras,Honduras,6/19/2016 17:53,4721,9653,40.79,0.17,59.99,4,239.96,199.17,47.93,Central America,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,6/23/2016 17:53,Standard Class
CASH,6,4,18.55,131.19,Late delivery,1,Soccer,Consumer,Fan Shop,Europe,France,France,10/19/2017 3:51,4722,9654,28.8,0.18,159.99,1,159.99,131.19,18.55,Western Europe,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,10/25/2017 3:51,Standard Class
PAYMENT,6,2,16.05,42.5,Late delivery,1,Women's Apparel,Corporate,Golf,Europe,Poland,Poland,9/29/2016 0:18,4723,9655,7.5,0.15,50.0,1,50.0,42.5,16.05,Eastern Europe,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/5/2016 0:18,Second Class
PAYMENT,6,2,-7.28,39.35,Late delivery,1,Golf Balls,Corporate,Golf,Europe,Poland,Poland,9/29/2016 0:18,4723,9656,8.64,0.18,47.99,1,47.99,39.35,-7.28,Eastern Europe,PENDING_PAYMENT,Titleist Pro V1 High Numbers Golf Balls,47.99,10/5/2016 0:18,Second Class
PAYMENT,6,2,1.06,409.99,Late delivery,1,Accessories,Corporate,Outdoors,Europe,Poland,Poland,9/29/2016 0:18,4723,9657,90.0,0.18,499.99,1,499.99,409.99,1.06,Eastern Europe,PENDING_PAYMENT,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,10/5/2016 0:18,Second Class
CASH,5,4,11.37,22.74,Shipping canceled,0,Golf Gloves,Consumer,Golf,Europe,Italy,Italy,7/4/2017 19:39,4724,9658,2.25,0.09,24.99,1,24.99,22.74,11.37,Southern Europe,CANCELED,Team Golf Pittsburgh Steelers Putter Grip,24.99,7/9/2017 19:39,Standard Class
TRANSFER,1,0,76.38,314.64,Late delivery,1,Electronics,Corporate,Technology,Africa,South Africa,South Africa,7/21/2016 1:36,4725,9659,13.11,0.04,327.75,1,327.75,314.64,76.38,Southern Africa,PROCESSING,Smart watch,327.75,7/22/2016 1:36,Same Day
TRANSFER,1,0,2.75,287.97,Late delivery,1,Cardio Equipment,Corporate,Footwear,Africa,South Africa,South Africa,7/21/2016 1:36,4725,9660,12.0,0.04,99.99,3,299.97,287.97,2.75,Southern Africa,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,7/22/2016 1:36,Same Day
CASH,5,2,34.07,84.99,Late delivery,1,Cardio Equipment,Consumer,Footwear,LATAM,Dominican Republic,Dominican Republic,10/6/2016 11:12,4726,9661,15.0,0.15,99.99,1,99.99,84.99,34.07,Caribbean,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,10/11/2016 11:12,Second Class
TRANSFER,5,4,4.98,57.59,Late delivery,1,Cleats,Consumer,Apparel,LATAM,Haiti,Haiti,12/11/2015 7:10,4727,9662,2.4,0.04,59.99,1,59.99,57.59,4.98,Caribbean,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,12/16/2015 7:10,Standard Class
DEBIT,2,1,4.68,17.59,Shipping canceled,0,Golf Gloves,Home Office,Golf,LATAM,Brazil,Brazil,6/18/2016 0:54,4728,9663,2.4,0.12,19.99,1,19.99,17.59,4.68,South America,CANCELED,Glove It Women's Imperial Golf Glove,19.99,6/20/2016 0:54,First Class
DEBIT,2,1,108.66,375.98,Shipping canceled,0,Fishing,Home Office,Fan Shop,LATAM,Brazil,Brazil,6/18/2016 0:54,4728,9664,24.0,0.06,399.98,1,399.98,375.98,108.66,South America,CANCELED,Field & Stream Sportsman 16 Gun Fire Safe,399.98,6/20/2016 0:54,First Class
